child_name,filename,speaker,source,model_name,model_type,n_unique_nouns_in_session,tpr_the,tpr_a,tpr_overall,n_transitions_to_the,n_transitions_to_a,n_previous_a,n_previous_the,n_maintained,n_total,tpr
Anne,./data/CHILDES/Manchester/Anne/020826.cha,other_adult,human,Human,baseline_unrestricted,100,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020629.cha,child,human,Human,baseline_unrestricted,112,0.26666666666666666,0.0,0.2,4,0,15,5,16,20,0.2
Anne,./data/CHILDES/Manchester/Anne/020629.cha,mother,human,Human,baseline_unrestricted,112,0.14285714285714285,0.125,0.13636363636363635,2,1,14,8,19,22,0.13636363636363635
Anne,./data/CHILDES/Manchester/Anne/020629.cha,other_adult,human,Human,baseline_unrestricted,112,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020824.cha,child,human,Human,baseline_unrestricted,100,0.0,0.14285714285714285,0.08333333333333333,0,1,5,7,11,12,0.08333333333333333
Anne,./data/CHILDES/Manchester/Anne/020824.cha,mother,human,Human,baseline_unrestricted,100,0.25,0.25,0.25,2,2,8,8,12,16,0.25
Anne,./data/CHILDES/Manchester/Anne/020824.cha,other_adult,human,Human,baseline_unrestricted,100,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020400.cha,child,human,Human,baseline_unrestricted,122,0.2,0.18181818181818182,0.19047619047619047,2,2,10,11,17,21,0.19047619047619047
Anne,./data/CHILDES/Manchester/Anne/020400.cha,mother,human,Human,baseline_unrestricted,122,0.3333333333333333,0.0,0.13793103448275862,4,0,12,17,25,29,0.13793103448275862
Anne,./data/CHILDES/Manchester/Anne/020400.cha,other_adult,human,Human,baseline_unrestricted,122,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020414.cha,child,human,Human,baseline_unrestricted,98,0.0,0.25,0.16666666666666666,0,2,4,8,10,12,0.16666666666666666
Anne,./data/CHILDES/Manchester/Anne/020414.cha,mother,human,Human,baseline_unrestricted,98,0.3076923076923077,0.0625,0.1724137931034483,4,1,13,16,24,29,0.1724137931034483
Anne,./data/CHILDES/Manchester/Anne/020414.cha,other_adult,human,Human,baseline_unrestricted,98,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020212.cha,child,human,Human,baseline_unrestricted,107,0.3333333333333333,0.2222222222222222,0.25,2,4,6,18,18,24,0.25
Anne,./data/CHILDES/Manchester/Anne/020212.cha,mother,human,Human,baseline_unrestricted,107,0.23529411764705882,0.0,0.10256410256410256,4,0,17,22,35,39,0.10256410256410256
Anne,./data/CHILDES/Manchester/Anne/020212.cha,other_adult,human,Human,baseline_unrestricted,107,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/011021.cha,child,human,Human,baseline_unrestricted,87,0.0,0.1111111111111111,0.09090909090909091,0,1,2,9,10,11,0.09090909090909091
Anne,./data/CHILDES/Manchester/Anne/011021.cha,mother,human,Human,baseline_unrestricted,87,0.0,0.14285714285714285,0.08333333333333333,0,1,5,7,11,12,0.08333333333333333
Anne,./data/CHILDES/Manchester/Anne/011021.cha,other_adult,human,Human,baseline_unrestricted,87,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020029.cha,child,human,Human,baseline_unrestricted,96,0.0,0.2222222222222222,0.15384615384615385,0,2,4,9,11,13,0.15384615384615385
Anne,./data/CHILDES/Manchester/Anne/020029.cha,mother,human,Human,baseline_unrestricted,96,0.2,0.1111111111111111,0.15789473684210525,2,1,10,9,16,19,0.15789473684210525
Anne,./data/CHILDES/Manchester/Anne/020029.cha,other_adult,human,Human,baseline_unrestricted,96,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020015.cha,child,human,Human,baseline_unrestricted,81,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020015.cha,mother,human,Human,baseline_unrestricted,81,0.3333333333333333,,0.3333333333333333,1,0,3,0,2,3,0.3333333333333333
Anne,./data/CHILDES/Manchester/Anne/020015.cha,other_adult,human,Human,baseline_unrestricted,81,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020017.cha,child,human,Human,baseline_unrestricted,94,0.0,0.16666666666666666,0.125,0,1,2,6,7,8,0.125
Anne,./data/CHILDES/Manchester/Anne/020017.cha,mother,human,Human,baseline_unrestricted,94,0.0,0.0,0.0,0,0,3,5,8,8,0.0
Anne,./data/CHILDES/Manchester/Anne/020017.cha,other_adult,human,Human,baseline_unrestricted,94,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020604.cha,child,human,Human,baseline_unrestricted,95,0.2,0.4,0.3333333333333333,1,4,5,10,10,15,0.3333333333333333
Anne,./data/CHILDES/Manchester/Anne/020604.cha,mother,human,Human,baseline_unrestricted,95,0.4166666666666667,0.06666666666666667,0.2222222222222222,5,1,12,15,21,27,0.2222222222222222
Anne,./data/CHILDES/Manchester/Anne/020604.cha,other_adult,human,Human,baseline_unrestricted,95,,,,0,0,0,0,0,0,
Anne,./data/CHILDES/Manchester/Anne/020412.cha,child,human,Human,baseline_unrestricted,95,0.0,0.14285714285714285,0.08333333333333333,0,1,5,7,11,12,0.08333333333333333
Anne,./data/CHILDES/Manchester/Anne/020412.cha,mother,human,Human,baseline_unrestricted,95,0.2727272727272727,0.2222222222222222,0.25,3,2,11,9,15,20,0.25
Anne,./data/CHILDES/Manchester/Anne/020412.cha,other_adult,human,Human,baseline_unrestricted,95,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020609.cha,child,human,Human,baseline_unrestricted,67,0.4,0.6666666666666666,0.5,2,2,5,3,4,8,0.5
John,./data/CHILDES/Manchester/John/020609.cha,mother,human,Human,baseline_unrestricted,67,0.25,0.5,0.4,1,3,4,6,6,10,0.4
John,./data/CHILDES/Manchester/John/020609.cha,other_adult,human,Human,baseline_unrestricted,67,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020620.cha,child,human,Human,baseline_unrestricted,62,0.36363636363636365,0.5,0.42105263157894735,4,4,11,8,11,19,0.42105263157894735
John,./data/CHILDES/Manchester/John/020620.cha,mother,human,Human,baseline_unrestricted,62,0.4,0.14285714285714285,0.3181818181818182,6,1,15,7,15,22,0.3181818181818182
John,./data/CHILDES/Manchester/John/020620.cha,other_adult,human,Human,baseline_unrestricted,62,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020026.cha,child,human,Human,baseline_unrestricted,84,0.0,0.4444444444444444,0.3076923076923077,0,4,4,9,9,13,0.3076923076923077
John,./data/CHILDES/Manchester/John/020026.cha,mother,human,Human,baseline_unrestricted,84,0.5,0.0,0.2222222222222222,2,0,4,5,7,9,0.2222222222222222
John,./data/CHILDES/Manchester/John/020026.cha,other_adult,human,Human,baseline_unrestricted,84,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020018.cha,child,human,Human,baseline_unrestricted,77,0.6666666666666666,0.0,0.3076923076923077,4,0,6,7,9,13,0.3076923076923077
John,./data/CHILDES/Manchester/John/020018.cha,mother,human,Human,baseline_unrestricted,77,0.6,0.0,0.25,3,0,5,7,9,12,0.25
John,./data/CHILDES/Manchester/John/020018.cha,other_adult,human,Human,baseline_unrestricted,77,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020814.cha,child,human,Human,baseline_unrestricted,83,0.14285714285714285,0.4166666666666667,0.3157894736842105,1,5,7,12,13,19,0.3157894736842105
John,./data/CHILDES/Manchester/John/020814.cha,mother,human,Human,baseline_unrestricted,83,0.5,0.0,0.3333333333333333,6,0,12,6,12,18,0.3333333333333333
John,./data/CHILDES/Manchester/John/020814.cha,other_adult,human,Human,baseline_unrestricted,83,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020800.cha,child,human,Human,baseline_unrestricted,76,0.4,0.8333333333333334,0.6363636363636364,2,5,5,6,4,11,0.6363636363636364
John,./data/CHILDES/Manchester/John/020800.cha,mother,human,Human,baseline_unrestricted,76,0.2727272727272727,0.25,0.26666666666666666,3,1,11,4,11,15,0.26666666666666666
John,./data/CHILDES/Manchester/John/020800.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020208.cha,child,human,Human,baseline_unrestricted,82,1.0,0.1,0.18181818181818182,1,1,1,10,9,11,0.18181818181818182
John,./data/CHILDES/Manchester/John/020208.cha,mother,human,Human,baseline_unrestricted,82,1.0,0.25,0.5384615384615384,5,2,5,8,6,13,0.5384615384615384
John,./data/CHILDES/Manchester/John/020208.cha,other_adult,human,Human,baseline_unrestricted,82,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020221.cha,child,human,Human,baseline_unrestricted,63,1.0,0.16666666666666666,0.375,2,1,2,6,5,8,0.375
John,./data/CHILDES/Manchester/John/020221.cha,mother,human,Human,baseline_unrestricted,63,0.0,0.0,0.0,0,0,2,7,9,9,0.0
John,./data/CHILDES/Manchester/John/020221.cha,other_adult,human,Human,baseline_unrestricted,63,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020905.cha,child,human,Human,baseline_unrestricted,84,,0.3333333333333333,0.3333333333333333,0,2,0,6,4,6,0.3333333333333333
John,./data/CHILDES/Manchester/John/020905.cha,mother,human,Human,baseline_unrestricted,84,0.4,0.0,0.25,2,0,5,3,6,8,0.25
John,./data/CHILDES/Manchester/John/020905.cha,other_adult,human,Human,baseline_unrestricted,84,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020520.cha,child,human,Human,baseline_unrestricted,70,0.3,0.13043478260869565,0.18181818181818182,3,3,10,23,27,33,0.18181818181818182
John,./data/CHILDES/Manchester/John/020520.cha,mother,human,Human,baseline_unrestricted,70,0.5384615384615384,0.2857142857142857,0.36585365853658536,7,8,13,28,26,41,0.36585365853658536
John,./data/CHILDES/Manchester/John/020520.cha,other_adult,human,Human,baseline_unrestricted,70,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020326.cha,child,human,Human,baseline_unrestricted,74,0.75,0.0,0.17647058823529413,3,0,4,13,14,17,0.17647058823529413
John,./data/CHILDES/Manchester/John/020326.cha,mother,human,Human,baseline_unrestricted,74,0.0,0.26666666666666666,0.21052631578947367,0,4,4,15,15,19,0.21052631578947367
John,./data/CHILDES/Manchester/John/020326.cha,other_adult,human,Human,baseline_unrestricted,74,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020124.cha,child,human,Human,baseline_unrestricted,68,0.3333333333333333,1.0,0.6,1,2,3,2,2,5,0.6
John,./data/CHILDES/Manchester/John/020124.cha,mother,human,Human,baseline_unrestricted,68,0.3333333333333333,0.5,0.375,2,1,6,2,5,8,0.375
John,./data/CHILDES/Manchester/John/020124.cha,other_adult,human,Human,baseline_unrestricted,68,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020912.cha,child,human,Human,baseline_unrestricted,89,0.25,0.3333333333333333,0.3,1,2,4,6,7,10,0.3
John,./data/CHILDES/Manchester/John/020912.cha,mother,human,Human,baseline_unrestricted,89,0.0,0.0,0.0,0,0,6,7,13,13,0.0
John,./data/CHILDES/Manchester/John/020912.cha,other_adult,human,Human,baseline_unrestricted,89,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020319.cha,child,human,Human,baseline_unrestricted,94,0.5,0.36363636363636365,0.4,2,4,4,11,9,15,0.4
John,./data/CHILDES/Manchester/John/020319.cha,mother,human,Human,baseline_unrestricted,94,0.5,0.08333333333333333,0.1875,2,1,4,12,13,16,0.1875
John,./data/CHILDES/Manchester/John/020319.cha,other_adult,human,Human,baseline_unrestricted,94,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020708.cha,child,human,Human,baseline_unrestricted,82,0.0,0.3333333333333333,0.25,0,1,1,3,3,4,0.25
John,./data/CHILDES/Manchester/John/020708.cha,mother,human,Human,baseline_unrestricted,82,0.0,0.0,0.0,0,0,4,2,6,6,0.0
John,./data/CHILDES/Manchester/John/020708.cha,other_adult,human,Human,baseline_unrestricted,82,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020724.cha,child,human,Human,baseline_unrestricted,96,0.36363636363636365,0.5,0.4444444444444444,4,8,11,16,15,27,0.4444444444444444
John,./data/CHILDES/Manchester/John/020724.cha,mother,human,Human,baseline_unrestricted,96,0.5882352941176471,0.07142857142857142,0.3548387096774194,10,1,17,14,20,31,0.3548387096774194
John,./data/CHILDES/Manchester/John/020724.cha,other_adult,human,Human,baseline_unrestricted,96,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/021017.cha,child,human,Human,baseline_unrestricted,74,0.0,0.4,0.2222222222222222,0,2,4,5,7,9,0.2222222222222222
John,./data/CHILDES/Manchester/John/021017.cha,mother,human,Human,baseline_unrestricted,74,0.25,0.0,0.18181818181818182,2,0,8,3,9,11,0.18181818181818182
John,./data/CHILDES/Manchester/John/021017.cha,other_adult,human,Human,baseline_unrestricted,74,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020527.cha,child,human,Human,baseline_unrestricted,88,0.2,0.375,0.3076923076923077,1,3,5,8,9,13,0.3076923076923077
John,./data/CHILDES/Manchester/John/020527.cha,mother,human,Human,baseline_unrestricted,88,0.14285714285714285,0.0,0.06666666666666667,1,0,7,8,14,15,0.06666666666666667
John,./data/CHILDES/Manchester/John/020527.cha,other_adult,human,Human,baseline_unrestricted,88,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/011129.cha,child,human,Human,baseline_unrestricted,104,0.5714285714285714,0.4444444444444444,0.5,4,4,7,9,8,16,0.5
John,./data/CHILDES/Manchester/John/011129.cha,mother,human,Human,baseline_unrestricted,104,0.3333333333333333,0.16666666666666666,0.23809523809523808,3,2,9,12,16,21,0.23809523809523808
John,./data/CHILDES/Manchester/John/011129.cha,other_adult,human,Human,baseline_unrestricted,104,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/011115.cha,child,human,Human,baseline_unrestricted,89,0.2608695652173913,0.36363636363636365,0.29411764705882354,6,4,23,11,24,34,0.29411764705882354
John,./data/CHILDES/Manchester/John/011115.cha,mother,human,Human,baseline_unrestricted,89,0.2857142857142857,0.36363636363636365,0.3125,6,4,21,11,22,32,0.3125
John,./data/CHILDES/Manchester/John/011115.cha,other_adult,human,Human,baseline_unrestricted,89,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/021024.cha,child,human,Human,baseline_unrestricted,84,0.2727272727272727,0.6666666666666666,0.4117647058823529,3,4,11,6,10,17,0.4117647058823529
John,./data/CHILDES/Manchester/John/021024.cha,mother,human,Human,baseline_unrestricted,84,0.4,0.3333333333333333,0.38461538461538464,4,1,10,3,8,13,0.38461538461538464
John,./data/CHILDES/Manchester/John/021024.cha,other_adult,human,Human,baseline_unrestricted,84,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020919.cha,child,human,Human,baseline_unrestricted,93,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,6,9,18,18,27,0.3333333333333333
John,./data/CHILDES/Manchester/John/020919.cha,mother,human,Human,baseline_unrestricted,93,0.5333333333333333,0.2222222222222222,0.4166666666666667,8,2,15,9,14,24,0.4166666666666667
John,./data/CHILDES/Manchester/John/020919.cha,other_adult,human,Human,baseline_unrestricted,93,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020304.cha,child,human,Human,baseline_unrestricted,79,1.0,0.1875,0.23529411764705882,1,3,1,16,13,17,0.23529411764705882
John,./data/CHILDES/Manchester/John/020304.cha,mother,human,Human,baseline_unrestricted,79,0.0,0.06666666666666667,0.05555555555555555,0,1,3,15,17,18,0.05555555555555555
John,./data/CHILDES/Manchester/John/020304.cha,other_adult,human,Human,baseline_unrestricted,79,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020701.cha,child,human,Human,baseline_unrestricted,76,0.5,0.0,0.25,2,0,4,4,6,8,0.25
John,./data/CHILDES/Manchester/John/020701.cha,mother,human,Human,baseline_unrestricted,76,0.25,0.14285714285714285,0.18181818181818182,1,1,4,7,9,11,0.18181818181818182
John,./data/CHILDES/Manchester/John/020701.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020117.cha,child,human,Human,baseline_unrestricted,76,0.6666666666666666,0.0,0.15384615384615385,2,0,3,10,11,13,0.15384615384615385
John,./data/CHILDES/Manchester/John/020117.cha,mother,human,Human,baseline_unrestricted,76,0.25,0.14285714285714285,0.16666666666666666,1,2,4,14,15,18,0.16666666666666666
John,./data/CHILDES/Manchester/John/020117.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020102.cha,child,human,Human,baseline_unrestricted,84,0.6666666666666666,0.1111111111111111,0.3333333333333333,4,1,6,9,10,15,0.3333333333333333
John,./data/CHILDES/Manchester/John/020102.cha,mother,human,Human,baseline_unrestricted,84,0.3333333333333333,0.0,0.07692307692307693,1,0,3,10,12,13,0.07692307692307693
John,./data/CHILDES/Manchester/John/020102.cha,other_adult,human,Human,baseline_unrestricted,84,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020506.cha,child,human,Human,baseline_unrestricted,75,0.3333333333333333,0.14285714285714285,0.17647058823529413,1,2,3,14,14,17,0.17647058823529413
John,./data/CHILDES/Manchester/John/020506.cha,mother,human,Human,baseline_unrestricted,75,0.4,0.25,0.2857142857142857,2,4,5,16,15,21,0.2857142857142857
John,./data/CHILDES/Manchester/John/020506.cha,other_adult,human,Human,baseline_unrestricted,75,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/021009.cha,child,human,Human,baseline_unrestricted,89,0.1,0.2857142857142857,0.20833333333333334,1,4,10,14,19,24,0.20833333333333334
John,./data/CHILDES/Manchester/John/021009.cha,mother,human,Human,baseline_unrestricted,89,0.5,0.2222222222222222,0.391304347826087,7,2,14,9,14,23,0.391304347826087
John,./data/CHILDES/Manchester/John/021009.cha,other_adult,human,Human,baseline_unrestricted,89,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020013.cha,child,human,Human,baseline_unrestricted,103,0.4,0.3076923076923077,0.3333333333333333,2,4,5,13,12,18,0.3333333333333333
John,./data/CHILDES/Manchester/John/020013.cha,mother,human,Human,baseline_unrestricted,103,0.4,0.4,0.4,4,2,10,5,9,15,0.4
John,./data/CHILDES/Manchester/John/020013.cha,other_adult,human,Human,baseline_unrestricted,103,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020429.cha,child,human,Human,baseline_unrestricted,85,0.0,0.0,0.0,0,0,6,6,12,12,0.0
John,./data/CHILDES/Manchester/John/020429.cha,mother,human,Human,baseline_unrestricted,85,0.6,0.3,0.4,3,3,5,10,9,15,0.4
John,./data/CHILDES/Manchester/John/020429.cha,other_adult,human,Human,baseline_unrestricted,85,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020821.cha,child,human,Human,baseline_unrestricted,81,0.2,0.25,0.2222222222222222,1,1,5,4,7,9,0.2222222222222222
John,./data/CHILDES/Manchester/John/020821.cha,mother,human,Human,baseline_unrestricted,81,0.36363636363636365,0.1111111111111111,0.25,4,1,11,9,15,20,0.25
John,./data/CHILDES/Manchester/John/020821.cha,other_adult,human,Human,baseline_unrestricted,81,,,,0,0,0,0,0,0,
John,./data/CHILDES/Manchester/John/020228.cha,child,human,Human,baseline_unrestricted,69,1.0,0.25,0.4,1,1,1,4,3,5,0.4
John,./data/CHILDES/Manchester/John/020228.cha,mother,human,Human,baseline_unrestricted,69,0.0,0.4,0.3333333333333333,0,2,1,5,4,6,0.3333333333333333
John,./data/CHILDES/Manchester/John/020228.cha,other_adult,human,Human,baseline_unrestricted,69,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020806.cha,child,human,Human,baseline_unrestricted,98,0.0,0.75,0.375,0,3,4,4,5,8,0.375
Nicole,./data/CHILDES/Manchester/Nicole/020806.cha,mother,human,Human,baseline_unrestricted,98,0.058823529411764705,0.0,0.05,1,0,17,3,19,20,0.05
Nicole,./data/CHILDES/Manchester/Nicole/020806.cha,other_adult,human,Human,baseline_unrestricted,98,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020623.cha,child,human,Human,baseline_unrestricted,86,0.0,1.0,0.6666666666666666,0,2,1,2,1,3,0.6666666666666666
Nicole,./data/CHILDES/Manchester/Nicole/020623.cha,mother,human,Human,baseline_unrestricted,86,0.0,0.0,0.0,0,0,1,1,2,2,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020623.cha,other_adult,human,Human,baseline_unrestricted,86,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020421.cha,child,human,Human,baseline_unrestricted,81,0.0,1.0,0.5,0,2,2,2,2,4,0.5
Nicole,./data/CHILDES/Manchester/Nicole/020421.cha,mother,human,Human,baseline_unrestricted,81,0.4,,0.4,2,0,5,0,3,5,0.4
Nicole,./data/CHILDES/Manchester/Nicole/020421.cha,other_adult,human,Human,baseline_unrestricted,81,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020227.cha,child,human,Human,baseline_unrestricted,78,0.0,0.0,0.0,0,0,4,1,5,5,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020227.cha,mother,human,Human,baseline_unrestricted,78,0.0,0.0,0.0,0,0,5,1,6,6,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020227.cha,other_adult,human,Human,baseline_unrestricted,78,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/021111.cha,child,human,Human,baseline_unrestricted,68,0.0,0.0,0.0,0,0,7,3,10,10,0.0
Nicole,./data/CHILDES/Manchester/Nicole/021111.cha,mother,human,Human,baseline_unrestricted,68,0.16666666666666666,0.0,0.08333333333333333,1,0,6,6,11,12,0.08333333333333333
Nicole,./data/CHILDES/Manchester/Nicole/021111.cha,other_adult,human,Human,baseline_unrestricted,68,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020025.cha,child,human,Human,baseline_unrestricted,100,0.0,0.0,0.0,0,0,1,1,2,2,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020025.cha,mother,human,Human,baseline_unrestricted,100,0.0,0.0,0.0,0,0,1,1,2,2,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020025.cha,other_adult,human,Human,baseline_unrestricted,100,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020418.cha,child,human,Human,baseline_unrestricted,69,0.0,0.5,0.3333333333333333,0,2,2,4,4,6,0.3333333333333333
Nicole,./data/CHILDES/Manchester/Nicole/020418.cha,mother,human,Human,baseline_unrestricted,69,0.125,1.0,0.2222222222222222,1,1,8,1,7,9,0.2222222222222222
Nicole,./data/CHILDES/Manchester/Nicole/020418.cha,other_adult,human,Human,baseline_unrestricted,69,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020730.cha,child,human,Human,baseline_unrestricted,81,0.0,0.8,0.3333333333333333,0,4,7,5,8,12,0.3333333333333333
Nicole,./data/CHILDES/Manchester/Nicole/020730.cha,mother,human,Human,baseline_unrestricted,81,0.3076923076923077,1.0,0.35714285714285715,4,1,13,1,9,14,0.35714285714285715
Nicole,./data/CHILDES/Manchester/Nicole/020730.cha,other_adult,human,Human,baseline_unrestricted,81,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020903.cha,child,human,Human,baseline_unrestricted,100,0.0,0.3333333333333333,0.1,0,1,7,3,9,10,0.1
Nicole,./data/CHILDES/Manchester/Nicole/020903.cha,mother,human,Human,baseline_unrestricted,100,0.1,,0.1,1,0,10,0,9,10,0.1
Nicole,./data/CHILDES/Manchester/Nicole/020903.cha,other_adult,human,Human,baseline_unrestricted,100,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020917.cha,child,human,Human,baseline_unrestricted,67,0.125,0.0,0.1,1,0,8,2,9,10,0.1
Nicole,./data/CHILDES/Manchester/Nicole/020917.cha,mother,human,Human,baseline_unrestricted,67,0.18181818181818182,0.0,0.125,2,0,11,5,14,16,0.125
Nicole,./data/CHILDES/Manchester/Nicole/020917.cha,other_adult,human,Human,baseline_unrestricted,67,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020526.cha,child,human,Human,baseline_unrestricted,65,0.5,0.0,0.3333333333333333,1,0,2,1,2,3,0.3333333333333333
Nicole,./data/CHILDES/Manchester/Nicole/020526.cha,mother,human,Human,baseline_unrestricted,65,0.0,0.0,0.0,0,0,2,2,4,4,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020526.cha,other_adult,human,Human,baseline_unrestricted,65,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020122.cha,child,human,Human,baseline_unrestricted,85,0.0,0.42857142857142855,0.2727272727272727,0,3,4,7,8,11,0.2727272727272727
Nicole,./data/CHILDES/Manchester/Nicole/020122.cha,mother,human,Human,baseline_unrestricted,85,0.4,0.0,0.2857142857142857,4,0,10,4,10,14,0.2857142857142857
Nicole,./data/CHILDES/Manchester/Nicole/020122.cha,other_adult,human,Human,baseline_unrestricted,85,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/021029.cha,child,human,Human,baseline_unrestricted,64,0.0,0.0,0.0,0,0,3,1,4,4,0.0
Nicole,./data/CHILDES/Manchester/Nicole/021029.cha,mother,human,Human,baseline_unrestricted,64,0.25,0.0,0.14285714285714285,1,0,4,3,6,7,0.14285714285714285
Nicole,./data/CHILDES/Manchester/Nicole/021029.cha,other_adult,human,Human,baseline_unrestricted,64,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/021001.cha,child,human,Human,baseline_unrestricted,85,1.0,0.5,0.6666666666666666,1,1,1,2,1,3,0.6666666666666666
Nicole,./data/CHILDES/Manchester/Nicole/021001.cha,mother,human,Human,baseline_unrestricted,85,0.0,0.0,0.0,0,0,3,2,5,5,0.0
Nicole,./data/CHILDES/Manchester/Nicole/021001.cha,other_adult,human,Human,baseline_unrestricted,85,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/021022.cha,child,human,Human,baseline_unrestricted,95,0.07142857142857142,0.3333333333333333,0.15,1,2,14,6,17,20,0.15
Nicole,./data/CHILDES/Manchester/Nicole/021022.cha,mother,human,Human,baseline_unrestricted,95,0.3333333333333333,0.0,0.2777777777777778,5,0,15,3,13,18,0.2777777777777778
Nicole,./data/CHILDES/Manchester/Nicole/021022.cha,other_adult,human,Human,baseline_unrestricted,95,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020712.cha,child,human,Human,baseline_unrestricted,81,0.0,1.0,0.42857142857142855,0,3,4,3,4,7,0.42857142857142855
Nicole,./data/CHILDES/Manchester/Nicole/020712.cha,mother,human,Human,baseline_unrestricted,81,0.3333333333333333,0.0,0.25,1,0,3,1,3,4,0.25
Nicole,./data/CHILDES/Manchester/Nicole/020712.cha,other_adult,human,Human,baseline_unrestricted,81,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020706.cha,child,human,Human,baseline_unrestricted,86,0.0,0.5,0.125,0,1,6,2,7,8,0.125
Nicole,./data/CHILDES/Manchester/Nicole/020706.cha,mother,human,Human,baseline_unrestricted,86,0.0,0.0,0.0,0,0,7,3,10,10,0.0
